"client_id";"contact_date";"contact_outcome"
38875;2008-09-13;failure
38875;2008-11-19;failure
38876;2008-04-20;success
38876;2008-04-28;failure
38876;2008-05-02;failure
38876;2008-05-16;other
38878;2008-03-06;success
38878;2008-03-17;success
38878;2008-04-18;other
38878;2008-05-14;other
38880;2008-03-20;failure
38880;2008-05-04;other
38880;2008-05-16;failure
38886;2008-05-16;failure
38886;2008-06-02;success
38886;2008-06-04;success
38886;2008-07-14;failure
38886;2008-07-29;failure
38887;2008-05-19;failure
38895;2008-03-14;other
38895;2008-03-15;failure
38895;2008-03-24;failure
38895;2008-03-25;success
38895;2008-04-08;failure
38895;2008-04-24;other
38895;2008-04-27;failure
38895;2008-04-30;other
38895;2008-05-06;failure
38895;2008-05-17;failure
38895;2008-05-20;other
38898;2008-11-21;failure
38899;2008-03-08;failure
38899;2008-03-19;other
38899;2008-04-08;failure
38899;2008-04-14;failure
38899;2008-05-28;success
38899;2008-06-02;failure
38902;2008-05-29;failure
38906;2008-11-21;failure
38912;2008-04-01;other
38912;2008-05-03;other
38912;2008-05-22;success
38912;2008-06-18;other
38914;2008-05-13;failure
38917;2008-03-15;failure
38917;2008-03-17;other
38917;2008-03-17;success
38917;2008-03-18;success
38917;2008-04-11;success
38917;2008-04-15;failure
38917;2008-04-15;success
38917;2008-04-17;other
38917;2008-05-07;failure
38917;2008-05-23;success
38917;2008-06-06;failure
38920;2008-03-28;success
38920;2008-06-03;failure
38924;2008-07-18;failure
38927;2008-05-23;success
38930;2008-06-11;failure
38935;2008-05-13;other
38938;2008-05-28;failure
38939;2008-07-03;success
38939;2008-07-24;other
38940;2008-03-27;other
38940;2008-04-07;failure
38940;2008-05-13;other
38944;2008-06-06;success
38944;2008-07-06;success
38944;2008-07-31;success
38944;2008-08-22;failure
38947;2008-06-04;failure
38950;2008-06-06;other
38950;2008-06-12;other
38953;2008-11-21;failure
38954;2008-10-19;failure
38954;2008-11-15;success
38954;2008-11-21;other
38965;2008-02-22;success
38965;2008-03-09;other
38965;2008-04-12;other
38965;2008-04-30;other
38965;2008-05-14;other
38965;2008-05-16;other
38969;2008-05-13;failure
38970;2008-05-21;other
38975;2008-08-21;other
38975;2008-11-02;success
38975;2008-11-19;failure
38977;2008-05-23;failure
38980;2008-03-01;failure
38980;2008-03-05;failure
38980;2008-04-03;failure
38980;2008-04-17;success
38980;2008-05-15;failure
38980;2008-05-30;failure
38981;2008-05-07;success
38981;2008-05-13;failure
38990;2008-05-13;failure
38991;2008-03-05;failure
38991;2008-03-25;success
38991;2008-04-07;other
38991;2008-04-09;failure
38991;2008-04-16;success
38991;2008-05-26;success
38993;2008-02-28;success
38993;2008-04-23;success
38993;2008-05-28;failure
38996;2008-05-28;failure
39000;2008-05-14;success
39000;2008-07-07;other
39000;2008-07-28;failure
39005;2008-09-05;success
39005;2008-10-18;failure
39005;2008-11-21;failure
39006;2008-05-29;other
39006;2008-08-03;failure
39006;2008-08-10;other
39006;2008-08-11;success
39006;2008-08-27;failure
39008;2008-06-07;other
39008;2008-06-13;failure
39008;2008-06-23;success
39008;2008-06-24;other
39008;2008-06-25;other
39008;2008-07-01;failure
39008;2008-07-10;success
39008;2008-07-27;success
39008;2008-07-28;success
39008;2008-08-16;success
39008;2008-08-18;failure
39008;2008-08-19;success
39008;2008-08-28;failure
39012;2008-06-17;other
39019;2008-06-03;other
39020;2008-05-19;success
39022;2008-05-28;failure
39023;2008-05-05;failure
39023;2008-06-03;other
39024;2008-05-18;failure
39024;2008-05-27;failure
39026;2008-03-30;failure
39026;2008-04-20;other
39026;2008-04-30;other
39026;2008-06-20;other
39027;2008-07-25;other
39031;2009-01-15;success
39031;2009-02-04;success
39031;2009-03-05;success
39032;2008-02-16;failure
39032;2008-05-16;success
39035;2008-11-21;other
39044;2008-04-12;other
39044;2008-04-15;success
39044;2008-05-23;failure
39044;2008-06-02;failure
39051;2008-05-13;success
39052;2008-04-09;failure
39052;2008-07-07;failure
39059;2008-11-21;success
39066;2008-02-28;success
39066;2008-05-16;other
39072;2008-05-13;failure
39075;2008-02-22;other
39075;2008-02-27;failure
39075;2008-03-10;success
39075;2008-03-14;success
39075;2008-04-17;success
39075;2008-05-01;success
39075;2008-05-07;other
39075;2008-05-21;other
39077;2008-07-20;failure
39077;2008-08-12;failure
39080;2008-05-29;success
39080;2008-06-05;success
39081;2008-11-21;failure
39090;2008-02-18;success
39090;2008-05-09;other
39091;2008-05-13;success
39091;2008-07-21;success
39092;2008-02-22;failure
39092;2008-04-30;success
39092;2008-05-13;failure
39095;2008-05-28;other
39096;2008-05-11;failure
39096;2008-05-28;failure
39106;2008-05-03;other
39106;2008-05-18;other
39106;2008-05-19;other
39106;2008-07-16;success
39108;2008-04-07;success
39108;2008-05-28;failure
39111;2008-05-27;failure
39112;2008-06-10;failure
39112;2008-08-12;failure
39116;2008-03-13;success
39116;2008-05-29;failure
39118;2008-06-01;success
39118;2008-06-16;success
39119;2008-05-21;failure
39124;2008-03-06;failure
39124;2008-05-27;failure
39126;2008-05-19;other
39128;2008-04-27;other
39128;2008-05-05;failure
39130;2008-11-21;success
39131;2008-03-23;success
39131;2008-04-11;failure
39131;2008-05-09;other
39132;2008-03-18;failure
39132;2008-06-02;failure
39133;2008-05-23;failure
39134;2008-04-11;other
39134;2008-05-23;other
39134;2008-06-05;other
39137;2008-04-19;success
39137;2008-05-28;failure
39139;2008-04-04;success
39139;2008-04-16;success
39139;2008-04-23;success
39139;2008-04-25;failure
39139;2008-04-27;success
39139;2008-05-03;failure
39139;2008-05-13;success
39139;2008-05-15;other
39139;2008-05-18;failure
39139;2008-06-01;failure
39139;2008-06-05;success
39139;2008-06-09;failure
39139;2008-06-10;failure
39139;2008-07-01;other
39142;2008-03-06;failure
39142;2008-03-06;success
39142;2008-03-12;other
39142;2008-03-17;other
39142;2008-03-17;other
39142;2008-03-20;other
39142;2008-03-20;other
39142;2008-03-23;failure
39142;2008-03-30;success
39142;2008-03-31;other
39142;2008-03-31;success
39142;2008-04-06;success
39142;2008-04-07;success
39142;2008-04-10;success
39142;2008-04-12;success
39142;2008-04-13;failure
39142;2008-04-23;other
39142;2008-04-24;other
39142;2008-04-27;other
39142;2008-04-28;success
39142;2008-05-03;other
39142;2008-05-04;success
39142;2008-05-14;other
39142;2008-05-14;success
39142;2008-05-14;failure
39142;2008-05-16;success
39142;2008-05-16;other
39142;2008-05-18;failure
39142;2008-05-21;success
39142;2008-05-28;success
39142;2008-06-02;failure
39142;2008-06-03;failure
39152;2008-04-08;other
39152;2008-06-18;success
39152;2008-07-07;failure
39158;2008-03-26;failure
39158;2008-03-28;success
39158;2008-03-31;success
39158;2008-03-31;failure
39158;2008-04-15;other
39158;2008-04-18;success
39158;2008-04-18;failure
39158;2008-04-25;success
39158;2008-05-02;other
39158;2008-05-05;failure
39158;2008-05-06;failure
39158;2008-05-16;failure
39158;2008-05-17;other
39158;2008-05-21;failure
39158;2008-05-22;other
39158;2008-05-28;success
39158;2008-06-02;success
39158;2008-06-06;success
39158;2008-06-11;failure
39160;2008-04-17;success
39160;2008-05-13;other
39161;2008-05-31;failure
39161;2008-07-11;failure
39162;2008-06-11;failure
39162;2008-06-22;other
39162;2008-07-23;other
39164;2008-06-04;other
39164;2008-06-12;other
39164;2008-07-04;success
39164;2008-07-09;other
39164;2008-07-23;other
39164;2008-07-29;success
39164;2008-08-18;other
39165;2008-02-24;success
39165;2008-03-11;other
39165;2008-03-13;other
39165;2008-04-03;other
39165;2008-04-04;other
39165;2008-04-14;other
39165;2008-04-16;success
39165;2008-04-18;failure
39165;2008-04-19;failure
39165;2008-04-30;other
39165;2008-05-17;success
39165;2008-05-18;success
39165;2008-05-19;failure
39168;2008-10-17;other
39168;2008-11-11;other
39168;2008-11-21;failure
39169;2008-03-08;other
39169;2008-04-03;success
39169;2008-05-02;success
39169;2008-05-27;other
39172;2008-03-15;success
39172;2008-03-26;success
39172;2008-05-02;failure
39172;2008-05-07;success
39172;2008-05-14;failure
39172;2008-05-18;success
39172;2008-05-29;other
39174;2008-03-13;failure
39174;2008-04-08;other
39174;2008-05-06;success
39174;2008-05-13;other
39174;2008-05-28;failure
39177;2008-06-20;failure
39177;2008-07-26;success
39177;2008-08-01;other
39177;2008-08-06;failure
39177;2008-08-11;failure
39179;2008-03-25;other
39179;2008-04-04;other
39179;2008-04-23;other
39179;2008-05-11;other
39179;2008-05-21;success
39179;2008-06-03;failure
39183;2008-04-04;failure
39183;2008-06-19;failure
39189;2008-04-19;other
39189;2008-06-06;failure
39192;2008-05-09;other
39193;2008-05-22;success
39193;2008-06-16;success
39193;2008-06-18;other
39193;2008-07-06;other
39193;2008-07-25;success
39193;2008-08-19;failure
39198;2008-03-25;success
39198;2008-04-05;other
39198;2008-04-23;other
39198;2008-06-02;other
39204;2008-09-22;failure
39204;2008-11-05;other
39204;2008-11-21;other
39206;2008-05-09;other
39208;2008-05-27;failure
39209;2008-07-22;other
39211;2008-03-12;failure
39211;2008-03-17;other
39211;2008-04-14;failure
39211;2008-04-27;success
39211;2008-06-02;other
39213;2008-05-28;success
39213;2008-06-01;other
39213;2008-07-03;failure
39213;2008-07-14;success
39213;2008-07-31;failure
39217;2008-05-28;failure
39219;2008-03-24;failure
39219;2008-04-24;failure
39219;2008-06-03;success
39220;2008-03-24;success
39220;2008-04-07;failure
39220;2008-04-16;other
39220;2008-05-28;failure
39221;2008-04-06;success
39221;2008-04-08;success
39221;2008-05-16;success
39221;2008-05-27;failure
39222;2008-05-08;other
39222;2008-06-16;failure
39223;2008-05-01;success
39223;2008-05-09;failure
39223;2008-06-04;failure
39224;2008-02-22;other
39224;2008-04-21;other
39224;2008-05-19;other
39225;2008-03-16;success
39225;2008-03-20;success
39225;2008-04-14;success
39225;2008-05-27;failure
39226;2008-03-18;other
39226;2008-04-05;other
39226;2008-04-05;success
39226;2008-04-15;success
39226;2008-05-06;success
39226;2008-06-16;other
39231;2008-07-21;failure
39235;2008-06-03;failure
39236;2008-05-28;failure
39237;2008-05-09;failure
39240;2008-05-07;success
39240;2008-06-09;success
39240;2008-06-23;failure
39243;2008-05-24;success
39243;2008-05-28;failure
39243;2008-08-10;failure
39243;2008-08-12;failure
39245;2008-05-21;failure
39248;2008-05-28;other
39249;2008-03-15;failure
39249;2008-04-20;failure
39249;2008-05-08;failure
39249;2008-05-19;failure
39249;2008-05-30;failure
39250;2008-04-19;failure
39250;2008-05-27;other
39252;2008-05-28;other
39256;2008-05-23;failure
39257;2008-05-15;failure
39263;2008-03-05;success
39263;2008-04-06;failure
39263;2008-05-02;success
39263;2008-05-14;failure
39264;2008-03-14;failure
39264;2008-03-18;success
39264;2008-03-20;success
39264;2008-04-23;other
39264;2008-05-21;failure
39264;2008-06-06;failure
39269;2008-04-16;failure
39269;2008-04-23;failure
39269;2008-05-16;other
39269;2008-05-23;failure
39270;2008-03-07;success
39270;2008-04-30;other
39270;2008-05-29;failure
39271;2008-06-14;other
39271;2008-08-29;failure
39273;2008-03-26;failure
39273;2008-03-28;other
39273;2008-03-30;failure
39273;2008-04-03;other
39273;2008-04-13;other
39273;2008-04-17;failure
39273;2008-04-25;failure
39273;2008-05-07;other
39273;2008-05-12;failure
39273;2008-05-19;success
39273;2008-05-26;success
39273;2008-05-29;other
39273;2008-06-16;other
39280;2008-03-04;failure
39280;2008-05-21;other
39280;2008-05-28;other
39281;2008-02-23;other
39281;2008-03-03;failure
39281;2008-05-23;other
39282;2008-04-17;other
39282;2008-04-18;success
39282;2008-04-29;success
39282;2008-05-26;failure
39285;2008-03-08;other
39285;2008-05-01;other
39285;2008-05-23;success
39285;2008-05-28;other
39288;2008-03-06;failure
39288;2008-03-20;failure
39288;2008-03-21;failure
39288;2008-03-31;success
39288;2008-04-14;success
39288;2008-04-15;failure
39288;2008-06-02;other
39291;2008-02-29;success
39291;2008-05-20;other
39294;2008-02-23;success
39294;2008-02-25;success
39294;2008-02-26;success
39294;2008-03-16;success
39294;2008-04-05;failure
39294;2008-04-21;success
39294;2008-05-21;failure
39295;2008-03-30;other
39295;2008-04-01;other
39295;2008-04-03;success
39295;2008-04-09;other
39295;2008-05-02;other
39295;2008-05-04;failure
39295;2008-05-11;failure
39295;2008-05-13;failure
39295;2008-05-20;failure
39295;2008-05-26;other
39295;2008-05-27;failure
39295;2008-05-28;success
39295;2008-06-18;failure
39295;2008-06-19;other
39295;2008-06-23;other
39296;2008-05-15;failure
39296;2008-08-12;other
39300;2008-03-11;other
39300;2008-06-02;failure
39303;2008-05-28;other
39308;2008-07-22;failure
39312;2008-05-02;other
39312;2008-06-02;failure
39315;2008-05-04;success
39315;2008-06-09;other
39315;2008-06-22;failure
39315;2008-07-08;failure
39317;2008-05-28;failure
39321;2008-02-26;failure
39321;2008-05-01;other
39321;2008-05-08;other
39321;2008-05-10;failure
39321;2008-05-15;failure
39321;2008-05-16;other
39321;2008-05-18;failure
39321;2008-05-19;failure
39329;2008-05-16;other
39331;2008-05-09;other
39332;2008-03-14;other
39332;2008-05-27;other
39332;2008-06-11;failure
39341;2008-05-23;other
39341;2008-06-07;failure
39341;2008-07-02;failure
39341;2008-07-08;other
39341;2008-07-28;failure
39341;2008-08-13;success
39342;2008-05-14;success
39342;2008-05-27;failure
39347;2008-03-12;failure
39347;2008-05-12;other
39347;2008-05-27;other
39352;2008-03-30;success
39352;2008-04-23;success
39352;2008-05-15;failure
39356;2008-05-26;success
39356;2008-06-26;success
39356;2008-07-14;success
39361;2008-06-07;other
39361;2008-06-11;success
39361;2008-06-15;failure
39361;2008-06-24;success
39361;2008-07-18;other
39361;2008-07-24;success
39363;2008-11-12;other
39363;2009-02-03;other
39364;2009-03-23;failure
39365;2009-02-05;failure
39366;2009-01-21;success
39366;2009-02-16;success
39370;2009-02-02;failure
39377;2008-11-17;failure
39381;2009-01-03;failure
39381;2009-02-02;other
39381;2009-02-03;failure
39385;2008-11-23;success
39385;2009-01-05;failure
39385;2009-02-14;other
39385;2009-02-18;success
39386;2009-02-16;failure
39389;2009-02-25;other
39389;2009-03-09;failure
39389;2009-03-14;failure
39389;2009-03-14;other
39389;2009-03-24;failure
39389;2009-04-03;other
39389;2009-04-08;failure
39389;2009-04-15;failure
39389;2009-05-08;failure
39390;2009-02-21;failure
39390;2009-03-24;failure
39391;2009-03-10;success
39391;2009-03-20;success
39391;2009-04-12;success
39391;2009-04-19;other
39391;2009-05-02;success
39391;2009-05-12;failure
39400;2009-01-09;success
39400;2009-01-22;success
39400;2009-02-20;other
39400;2009-03-05;failure
39400;2009-03-20;failure
39401;2008-12-07;success
39401;2009-02-14;other
39401;2009-02-18;success
39402;2008-11-26;failure
39402;2009-01-14;other
39402;2009-01-20;other
39402;2009-02-17;success
39404;2008-07-16;other
39407;2008-11-09;success
39407;2008-11-10;other
39407;2008-11-20;failure
39409;2008-11-19;failure
39410;2008-12-02;success
39410;2008-12-18;failure
39410;2009-02-17;failure
39413;2009-02-17;success
39415;2009-02-07;success
39415;2009-02-10;failure
39417;2008-12-21;failure
39417;2009-02-16;success
39418;2008-11-18;other
39418;2009-01-14;other
39418;2009-01-20;failure
39418;2009-01-23;failure
39418;2009-01-28;other
39418;2009-02-13;success
39419;2008-05-08;failure
39424;2009-02-11;failure
39424;2009-02-17;other
39425;2008-11-17;success
39426;2008-11-07;success
39426;2008-11-22;failure
39426;2008-12-06;success
39426;2009-01-22;success
39426;2009-02-04;failure
39430;2008-12-13;other
39430;2009-02-19;other
39434;2009-02-10;other
39438;2008-11-16;failure
39438;2009-02-11;failure
39440;2008-08-26;other
39440;2008-09-17;other
39440;2008-11-19;success
39442;2009-02-26;failure
39449;2009-02-17;other
39452;2009-02-06;failure
39456;2008-07-08;failure
39463;2008-11-21;other
39465;2009-01-20;success
39465;2009-04-20;failure
39472;2008-11-20;failure
39476;2009-02-12;success
39476;2009-04-15;failure
39481;2009-01-14;failure
39481;2009-03-03;success
39483;2008-03-28;other
39483;2008-04-04;success
39483;2008-04-25;other
39483;2008-04-29;failure
39483;2008-05-27;failure
39488;2009-02-13;other
39488;2009-02-18;success
39491;2008-06-11;other
39491;2008-07-16;failure
39491;2008-08-22;success
39491;2008-08-26;failure
39496;2009-03-03;success
39496;2009-04-20;failure
39499;2009-02-03;failure
39502;2009-03-27;success
39502;2009-04-24;other
39502;2009-05-07;failure
39503;2008-04-25;other
39503;2008-05-04;failure
39503;2008-05-06;other
39503;2008-05-11;failure
39503;2008-06-21;other
39503;2008-07-13;success
39503;2008-07-21;failure
39503;2008-07-23;failure
39505;2009-02-17;success
39510;2009-02-11;success
39511;2008-06-06;other
39513;2009-02-10;other
39513;2009-04-13;failure
39513;2009-05-04;failure
39515;2008-11-12;failure
39515;2008-11-20;success
39515;2009-01-06;success
39515;2009-01-11;other
39515;2009-01-11;success
39515;2009-02-03;failure
39517;2009-02-26;failure
39518;2008-09-29;failure
39518;2008-11-20;failure
39520;2008-07-24;other
39526;2009-02-18;other
39526;2009-02-26;success
39526;2009-03-01;failure
39526;2009-04-20;failure
39527;2009-02-13;success
39528;2009-03-12;failure
39528;2009-03-28;other
39528;2009-04-02;failure
39528;2009-04-09;success
39528;2009-04-17;failure
39528;2009-05-09;success
39528;2009-05-15;failure
39529;2008-03-03;success
39529;2008-03-06;failure
39529;2008-04-08;other
39529;2008-04-28;other
39529;2008-05-28;failure
39530;2009-02-12;success
39533;2008-11-17;failure
39534;2009-02-10;failure
39535;2009-01-21;failure
39535;2009-02-11;failure
39536;2009-02-18;success
39537;2009-03-07;other
39537;2009-04-16;failure
39537;2009-05-07;failure
39538;2008-12-07;other
39538;2008-12-07;other
39538;2009-02-11;success
39542;2009-01-25;success
39542;2009-02-18;success
39545;2008-12-22;other
39545;2009-01-11;other
39545;2009-02-17;other
39546;2009-04-21;failure
39548;2008-11-26;success
39548;2009-01-02;success
39548;2009-01-18;other
